application_id,applicant_type,timestamp,device_age_months,sim_age_months,completion_time_seconds,application_hour,applications_last_24h,copy_paste_count,gps_matches_address,device_value,device_value_ksh,line_type,has_kra_pin,has_nssf,iprs_verified,has_crb_record,crb_score,loan_amount,loan_term_days,monthly_income,employment_type,location,should_approve,will_default
APP_003116,legitimate,2026-01-31 10:49:02,40.0,4.4,837,14,1,2,0,low,5000,prepaid,0,1,1,0,300,1000,60,54430.75,formal,Kisumu,0,0
APP_003117,risky,2025-12-16 10:49:02,19.3,5.2,479,10,1,1,1,low,5000,postpaid,0,1,1,0,300,20000,14,17862.15,unemployed,Nairobi,0,0
APP_003118,legitimate,2026-01-23 10:49:02,8.9,70.3,536,16,1,2,1,high,60000,prepaid,0,1,1,0,300,20000,90,38825.83,self_employed,Nairobi,0,0
APP_003119,good_repeat,2025-12-27 10:49:02,24.3,14.3,691,10,1,0,1,low,5000,postpaid,1,1,1,0,300,1000,14,59779.84,formal,Eldoret,1,0
APP_003120,risky,2025-12-17 10:49:02,49.9,32.0,457,20,1,2,1,high,60000,prepaid,0,1,1,0,300,2000,60,8587.39,unemployed,Rural,1,1
APP_003121,legitimate,2026-01-18 10:49:02,21.2,21.5,424,9,1,1,1,low,5000,postpaid,0,0,1,0,300,1000,30,35621.96,formal,Mombasa,0,0
APP_003122,legitimate,2025-12-28 10:49:02,38.0,10.6,384,11,1,1,1,high,60000,postpaid,0,1,1,0,300,2000,90,18329.39,unemployed,Rural,0,0
APP_003123,legitimate,2026-02-12 10:49:02,0.7,1.1,706,11,1,1,1,low,5000,postpaid,1,1,1,1,538,10000,90,7345.03,unemployed,Eldoret,1,0
APP_003124,risky,2026-01-24 10:49:02,19.4,22.9,353,16,1,2,1,medium,20000,postpaid,0,0,1,0,300,2000,60,33895.02,self_employed,Rural,1,1
APP_003125,risky,2026-01-20 10:49:02,34.1,15.7,854,12,1,0,0,low,5000,postpaid,1,1,1,0,300,10000,30,20800.0,informal,Nakuru,0,1
APP_003126,fraudster,2025-12-10 10:49:02,1.8,1.8,57,2,5,7,0,medium,20000,postpaid,0,0,1,0,300,5000,30,19596.04,self_employed,Kisumu,0,1
APP_003127,risky,2025-11-25 10:49:02,5.4,19.9,786,16,1,2,1,low,5000,postpaid,1,0,1,0,300,5000,7,12408.53,informal,Eldoret,0,0
APP_003128,legitimate,2025-11-19 10:49:02,13.7,3.6,434,8,1,2,1,high,60000,prepaid,1,1,1,0,300,15000,90,34735.79,informal,Eldoret,0,0
APP_003129,risky,2026-01-20 10:49:02,1.0,71.3,498,16,1,1,1,high,60000,prepaid,1,1,1,1,587,3000,14,54041.73,self_employed,Kisumu,0,0
APP_003130,good_repeat,2025-12-02 10:49:02,20.3,10.6,713,14,1,1,1,low,5000,postpaid,1,1,1,0,300,20000,7,19292.82,unemployed,Mombasa,1,0
APP_003131,fraudster,2026-01-24 10:49:02,2.4,1.5,43,6,7,12,1,medium,20000,postpaid,0,0,1,0,551,1000,7,34577.58,informal,Nairobi,0,1
APP_003132,legitimate,2026-02-01 10:49:02,9.1,73.4,361,14,1,0,1,low,5000,postpaid,0,1,1,0,300,2000,14,26664.61,informal,Mombasa,1,1
APP_003133,legitimate,2026-01-03 10:49:02,21.8,1.0,375,13,1,0,1,medium,20000,prepaid,1,1,1,0,300,2000,60,40164.54,formal,Nakuru,0,0
APP_003134,legitimate,2026-01-06 10:49:02,11.1,20.1,670,16,1,1,1,high,60000,postpaid,1,0,1,0,300,1000,30,32483.25,formal,Eldoret,0,0
APP_003135,legitimate,2026-01-01 10:49:02,2.9,15.2,843,18,1,2,1,medium,20000,postpaid,1,0,1,0,300,15000,60,12596.63,informal,Rural,0,0
APP_003136,legitimate,2025-12-27 10:49:02,28.9,69.7,640,12,1,0,1,medium,20000,prepaid,0,0,1,1,355,10000,60,14582.61,unemployed,Mombasa,1,0
APP_003137,legitimate,2025-12-14 10:49:02,46.4,35.8,409,15,1,0,1,high,60000,prepaid,1,0,1,0,300,5000,90,55982.43,formal,Kisumu,0,0
APP_003138,risky,2026-01-10 10:49:02,15.4,28.5,561,14,1,2,1,high,60000,prepaid,1,0,1,0,300,15000,90,40288.18,self_employed,Nakuru,1,0
APP_003139,legitimate,2025-12-18 10:49:02,8.3,30.0,403,15,1,2,1,low,5000,prepaid,0,0,1,0,300,3000,90,18590.48,unemployed,Nairobi,0,1
APP_003140,legitimate,2026-01-24 10:49:02,0.7,11.7,422,10,1,0,0,medium,20000,postpaid,1,1,1,1,467,3000,90,24563.87,self_employed,Nakuru,1,0
APP_003141,good_repeat,2026-02-03 10:49:02,0.4,3.4,335,17,1,2,1,medium,20000,prepaid,1,0,1,1,556,5000,30,48707.33,self_employed,Rural,1,0
APP_003142,legitimate,2025-11-28 10:49:02,79.9,10.2,512,15,1,1,1,high,60000,prepaid,0,1,1,0,300,5000,7,39660.25,self_employed,Nairobi,0,0
APP_003143,legitimate,2025-12-05 10:49:02,3.3,30.4,499,14,1,2,1,low,5000,prepaid,0,1,1,0,300,1000,14,46824.05,self_employed,Kisumu,0,1
APP_003144,legitimate,2026-01-06 10:49:02,25.3,2.2,554,14,1,2,1,high,60000,prepaid,0,0,1,1,532,15000,90,39017.95,formal,Nairobi,1,0
APP_003145,risky,2026-01-21 10:49:02,0.6,2.3,475,13,1,1,1,high,60000,prepaid,0,0,1,0,300,15000,14,18633.11,unemployed,Nairobi,1,0
APP_003146,legitimate,2026-01-12 10:49:02,12.8,18.2,547,12,1,1,1,high,60000,postpaid,0,1,1,0,300,2000,90,5196.67,unemployed,Mombasa,0,0
APP_003147,legitimate,2025-12-20 10:49:02,5.6,58.2,872,12,1,1,1,low,5000,postpaid,0,0,1,1,486,15000,60,48816.09,self_employed,Kisumu,1,0
APP_003148,fraudster,2025-11-28 10:49:02,0.5,1.1,79,3,4,7,0,low,5000,postpaid,0,0,1,0,300,10000,60,29683.83,formal,Mombasa,0,1
APP_003149,risky,2026-02-06 10:49:02,9.4,7.7,580,14,1,2,1,medium,20000,prepaid,1,0,1,0,300,1000,7,10123.65,unemployed,Nairobi,0,0
APP_003150,legitimate,2025-12-28 10:49:02,100.1,9.6,807,13,1,0,1,low,5000,postpaid,1,0,1,0,300,20000,60,39765.33,self_employed,Mombasa,0,0
APP_003151,legitimate,2026-02-05 10:49:02,8.7,23.1,351,11,1,0,1,low,5000,postpaid,0,0,1,1,652,3000,60,9074.12,unemployed,Nairobi,1,0
APP_003152,legitimate,2026-02-02 10:49:02,42.4,19.7,843,20,1,0,1,high,60000,postpaid,0,0,1,1,430,3000,14,22367.58,informal,Nairobi,1,0
APP_003153,legitimate,2026-01-19 10:49:02,55.0,38.0,829,13,1,0,1,low,5000,prepaid,1,1,1,0,300,2000,7,51943.21,self_employed,Eldoret,0,0
APP_003154,risky,2026-01-27 10:49:02,11.4,9.1,725,13,1,1,1,medium,20000,postpaid,1,1,1,0,300,3000,30,15512.53,informal,Nakuru,1,0
APP_003155,risky,2025-11-23 10:49:02,21.7,42.0,712,15,1,1,1,high,60000,prepaid,1,1,1,1,462,10000,60,58808.54,self_employed,Eldoret,0,0
APP_003156,legitimate,2026-01-11 10:49:02,26.2,10.8,405,12,1,2,1,medium,20000,postpaid,0,0,1,0,300,15000,7,27640.04,self_employed,Eldoret,0,0
APP_003157,good_repeat,2026-02-11 10:49:02,28.0,18.2,601,14,1,0,1,low,5000,prepaid,0,0,1,1,597,15000,30,35161.53,formal,Nakuru,1,0
APP_003158,risky,2025-12-13 10:49:02,18.5,5.6,375,10,1,2,1,medium,20000,postpaid,0,1,1,0,300,20000,60,45789.55,self_employed,Rural,1,0
APP_003159,legitimate,2026-02-02 10:49:02,0.6,13.6,688,17,1,1,1,high,60000,postpaid,0,0,1,0,300,10000,90,15638.84,unemployed,Eldoret,0,0
APP_003160,risky,2025-11-28 10:49:02,47.4,18.1,423,14,1,0,1,low,5000,prepaid,1,0,1,0,300,20000,60,56181.63,formal,Nakuru,0,0
APP_003161,legitimate,2025-11-17 10:49:02,25.2,13.9,356,11,1,2,1,medium,20000,postpaid,1,0,1,0,300,2000,90,41242.24,self_employed,Kisumu,0,0
APP_003162,legitimate,2025-12-28 10:49:02,8.3,24.1,317,15,1,1,1,high,60000,prepaid,1,0,1,0,300,1000,7,10738.04,unemployed,Eldoret,0,0
APP_003163,fraudster,2025-12-14 10:49:02,1.9,0.4,95,6,10,13,0,low,5000,postpaid,0,0,1,0,465,20000,14,48116.57,self_employed,Eldoret,0,1
APP_003164,risky,2026-02-01 10:49:02,10.7,45.7,790,17,1,2,1,low,5000,prepaid,1,0,1,0,300,2000,90,43729.45,self_employed,Nairobi,1,1
APP_003165,risky,2025-12-30 10:49:02,26.9,8.2,383,17,1,2,1,medium,20000,prepaid,0,0,1,0,300,15000,90,16677.64,informal,Mombasa,1,0
APP_003166,legitimate,2025-12-19 10:49:02,14.9,4.2,719,10,1,0,1,high,60000,postpaid,1,1,1,1,562,10000,14,13269.42,unemployed,Rural,1,0
APP_003167,good_repeat,2026-01-12 10:49:02,21.0,102.4,792,13,1,0,0,low,5000,postpaid,0,1,1,1,567,20000,60,19682.33,self_employed,Nakuru,1,0
APP_003168,risky,2025-12-11 10:49:02,0.4,26.7,777,11,1,1,1,low,5000,prepaid,1,0,0,0,300,3000,90,51426.97,self_employed,Kisumu,1,0
APP_003169,risky,2025-12-05 10:49:02,11.4,10.2,384,14,1,0,1,low,5000,prepaid,0,0,1,1,472,2000,90,79980.67,formal,Eldoret,1,0
APP_003170,legitimate,2026-01-14 10:49:02,8.3,12.9,893,12,1,2,1,low,5000,postpaid,1,0,1,0,300,5000,30,17375.88,self_employed,Rural,0,0
APP_003171,risky,2025-12-23 10:49:02,51.6,4.8,402,16,1,0,1,low,5000,prepaid,1,0,1,0,300,1000,60,60450.38,formal,Eldoret,1,1
APP_003172,risky,2025-12-14 10:49:02,19.6,26.8,463,11,1,0,1,low,5000,postpaid,1,1,1,0,300,10000,7,24700.44,informal,Eldoret,1,1
APP_003173,risky,2025-12-31 10:49:02,32.4,34.4,476,10,1,0,1,low,5000,prepaid,1,1,1,0,300,3000,14,56900.21,self_employed,Mombasa,1,0
APP_003174,legitimate,2025-11-18 10:49:02,7.2,18.3,558,11,1,1,1,medium,20000,prepaid,0,1,1,0,300,10000,30,6595.84,unemployed,Nakuru,0,0
APP_003175,good_repeat,2025-12-08 10:49:02,33.4,30.4,335,13,1,0,1,medium,20000,prepaid,1,1,1,1,514,15000,7,53054.82,formal,Nairobi,1,0
APP_003176,legitimate,2026-02-12 10:49:02,50.8,19.4,372,14,1,0,1,low,5000,prepaid,0,1,1,0,300,20000,90,12640.58,unemployed,Nairobi,0,0
APP_003177,legitimate,2025-12-25 10:49:02,16.5,90.5,462,13,1,0,1,high,60000,prepaid,0,0,1,0,300,20000,60,5735.97,unemployed,Eldoret,0,0
APP_003178,fraudster,2025-12-31 10:49:02,0.5,1.1,86,0,7,12,1,high,60000,postpaid,0,0,1,0,300,3000,60,16207.57,unemployed,Eldoret,0,1
APP_003179,good_repeat,2025-11-16 10:49:02,28.6,21.0,307,14,1,2,1,low,5000,prepaid,1,1,1,0,300,1000,14,62258.27,formal,Rural,1,0
APP_003180,legitimate,2026-01-26 10:49:02,20.0,111.0,606,14,1,1,1,high,60000,prepaid,0,0,1,0,300,5000,90,12987.87,unemployed,Rural,1,0
APP_003181,risky,2025-11-26 10:49:02,6.0,24.5,637,12,1,0,1,low,5000,prepaid,1,1,1,1,391,10000,14,18302.75,informal,Kisumu,0,0
APP_003182,legitimate,2026-01-10 10:49:02,4.2,23.3,699,15,1,0,0,medium,20000,prepaid,1,1,1,0,300,15000,7,15279.17,unemployed,Rural,0,0
APP_003183,risky,2025-11-28 10:49:02,2.5,7.4,486,12,1,2,1,high,60000,prepaid,1,1,1,0,300,3000,90,50713.32,formal,Eldoret,1,0
APP_003184,legitimate,2025-12-24 10:49:02,12.1,68.0,768,16,1,1,1,medium,20000,postpaid,0,1,1,0,300,1000,14,17801.85,unemployed,Kisumu,1,0
APP_003185,legitimate,2025-12-19 10:49:02,4.6,11.8,724,18,1,2,1,high,60000,postpaid,1,0,1,1,559,2000,14,73656.65,formal,Nairobi,1,0
APP_003186,legitimate,2025-11-22 10:49:02,41.7,59.3,781,11,1,1,1,medium,20000,prepaid,0,1,1,1,571,10000,14,38111.88,self_employed,Eldoret,1,0
APP_003187,legitimate,2026-01-09 10:49:02,0.5,11.6,782,15,1,1,1,high,60000,postpaid,1,1,1,1,425,3000,60,32284.44,self_employed,Nairobi,1,0
APP_003188,legitimate,2025-12-09 10:49:02,19.5,1.1,557,12,1,1,1,medium,20000,prepaid,1,1,1,0,300,1000,14,76231.81,formal,Nakuru,0,0
APP_003189,risky,2025-12-22 10:49:02,10.2,26.5,310,16,1,1,1,medium,20000,prepaid,1,0,1,0,300,5000,14,47464.7,self_employed,Rural,0,0
APP_003190,legitimate,2026-01-18 10:49:02,10.1,14.0,316,13,1,2,1,high,60000,postpaid,0,1,1,0,300,20000,90,32555.18,informal,Mombasa,0,0
APP_003191,legitimate,2025-12-03 10:49:02,26.1,59.2,387,12,1,2,1,high,60000,postpaid,0,0,1,1,339,1000,7,16569.97,informal,Eldoret,1,0
APP_003192,risky,2025-12-20 10:49:02,21.8,68.7,305,8,1,0,0,medium,20000,prepaid,1,1,1,0,300,15000,90,26362.15,formal,Kisumu,0,1
APP_003193,legitimate,2026-01-10 10:49:02,5.6,13.9,300,15,1,1,1,high,60000,prepaid,1,1,0,0,300,1000,14,16031.78,unemployed,Nakuru,0,0
APP_003194,legitimate,2025-12-22 10:49:02,2.1,23.7,536,17,1,0,1,high,60000,prepaid,1,1,1,0,300,20000,90,21411.78,informal,Eldoret,0,0
APP_003195,legitimate,2025-11-17 10:49:02,3.7,17.1,720,17,1,1,1,low,5000,postpaid,1,1,1,0,300,15000,90,57001.61,self_employed,Nakuru,0,0
APP_003196,legitimate,2025-12-15 10:49:02,11.2,7.9,359,14,1,1,1,high,60000,postpaid,1,0,1,0,300,2000,30,52458.88,self_employed,Rural,0,0
APP_003197,legitimate,2025-12-28 10:49:02,4.7,49.8,322,13,1,2,1,low,5000,postpaid,0,0,1,1,377,1000,90,11628.56,unemployed,Nakuru,1,1
APP_003198,risky,2025-11-21 10:49:02,3.7,35.6,360,7,1,2,1,high,60000,prepaid,1,0,1,1,462,3000,14,26073.95,formal,Nairobi,0,0
APP_003199,risky,2026-01-19 10:49:02,8.1,45.9,815,19,1,0,1,high,60000,prepaid,1,1,1,0,300,3000,60,19358.8,informal,Eldoret,1,0
APP_003200,risky,2026-01-08 10:49:02,40.9,55.7,804,15,1,0,1,medium,20000,prepaid,1,0,1,0,300,2000,30,49945.56,self_employed,Mombasa,0,0
APP_003201,risky,2026-02-13 10:49:02,7.2,73.1,449,13,1,0,1,high,60000,prepaid,0,1,1,0,300,5000,60,11717.14,informal,Nairobi,1,0
APP_003202,fraudster,2026-01-24 10:49:02,0.2,1.7,81,0,7,11,0,high,60000,postpaid,0,0,1,0,300,20000,30,15936.27,unemployed,Nakuru,0,1
APP_003203,legitimate,2026-01-12 10:49:02,5.7,8.7,715,13,1,0,1,low,5000,prepaid,1,0,1,1,387,15000,30,16048.73,self_employed,Nairobi,1,0
APP_003204,legitimate,2025-12-06 10:49:02,23.4,54.1,344,20,1,1,1,medium,20000,prepaid,1,1,1,0,300,20000,14,29825.87,formal,Nakuru,0,0
APP_003205,fraudster,2026-01-17 10:49:02,2.5,1.1,80,5,3,10,0,low,5000,prepaid,0,0,1,0,300,15000,60,10144.29,informal,Mombasa,0,1
APP_003206,legitimate,2025-12-06 10:49:02,48.6,7.4,739,11,1,2,1,low,5000,prepaid,1,1,1,0,300,5000,60,57098.39,self_employed,Eldoret,0,0
APP_003207,legitimate,2025-11-24 10:49:02,2.7,8.6,798,14,1,1,1,high,60000,postpaid,0,0,1,0,300,10000,7,11619.61,unemployed,Nairobi,0,0
APP_003208,good_repeat,2025-12-03 10:49:02,6.0,22.2,562,15,1,1,1,high,60000,postpaid,0,1,1,1,568,10000,14,21189.56,self_employed,Eldoret,1,0
APP_003209,legitimate,2025-12-08 10:49:02,5.5,6.8,531,13,1,2,1,low,5000,postpaid,0,0,1,0,300,2000,30,25188.99,formal,Mombasa,0,0
APP_003210,legitimate,2026-01-20 10:49:02,53.0,10.1,455,14,1,2,1,high,60000,postpaid,1,0,1,1,676,10000,60,77241.15,formal,Nairobi,1,1
APP_003211,legitimate,2026-02-12 10:49:02,15.9,9.2,622,12,1,0,1,low,5000,postpaid,1,1,1,0,300,5000,60,47869.19,self_employed,Nakuru,0,0
APP_003212,legitimate,2026-01-04 10:49:02,14.5,31.5,721,10,1,2,1,medium,20000,postpaid,0,1,1,0,300,5000,30,51876.27,formal,Kisumu,0,0
APP_003213,risky,2025-12-10 10:49:02,19.7,5.8,507,13,1,0,1,high,60000,prepaid,1,1,1,0,300,15000,60,51898.8,formal,Mombasa,1,0
APP_003214,legitimate,2026-01-31 10:49:02,10.2,5.3,772,10,1,2,1,low,5000,postpaid,1,0,0,1,512,3000,90,28422.48,informal,Kisumu,1,0
APP_003215,good_repeat,2025-11-29 10:49:02,0.4,1.3,788,12,1,1,1,low,5000,prepaid,0,0,1,1,517,3000,30,30648.38,informal,Kisumu,1,0
APP_003216,legitimate,2025-12-11 10:49:02,2.1,17.1,591,15,1,1,1,medium,20000,prepaid,1,0,1,0,300,20000,60,24952.52,formal,Mombasa,0,0
APP_003217,legitimate,2026-01-07 10:49:02,52.2,36.3,385,13,1,2,1,low,5000,prepaid,1,1,1,1,401,3000,30,35099.2,self_employed,Kisumu,1,0
APP_003218,risky,2025-11-26 10:49:02,7.9,70.5,429,20,1,2,1,low,5000,prepaid,0,1,1,0,300,20000,14,10853.41,unemployed,Mombasa,1,1
APP_003219,fraudster,2026-01-31 10:49:02,1.1,1.0,30,1,7,11,1,low,5000,postpaid,0,0,1,0,300,20000,30,7125.13,unemployed,Eldoret,0,1
APP_003220,good_repeat,2026-02-10 10:49:02,4.7,1.1,413,13,1,0,1,medium,20000,postpaid,1,1,1,0,300,10000,7,42776.12,formal,Rural,1,0
APP_003221,fraudster,2026-01-13 10:49:02,1.4,0.4,34,4,9,7,0,high,60000,postpaid,0,0,1,0,534,3000,30,18618.82,unemployed,Nakuru,0,1
APP_003222,legitimate,2026-02-09 10:49:02,32.6,0.7,736,13,1,2,1,high,60000,prepaid,1,0,1,1,518,20000,7,61126.04,formal,Kisumu,1,0
APP_003223,legitimate,2025-11-20 10:49:02,39.2,31.4,751,14,1,1,1,high,60000,prepaid,1,0,1,0,300,1000,30,52809.78,self_employed,Rural,0,0
APP_003224,legitimate,2025-12-16 10:49:02,6.7,4.7,897,10,1,1,0,medium,20000,postpaid,1,0,1,0,300,2000,14,5398.76,unemployed,Nairobi,0,0
APP_003225,fraudster,2025-12-20 10:49:02,0.9,0.3,72,0,7,13,0,low,5000,prepaid,0,0,1,0,383,10000,30,25921.78,self_employed,Kisumu,0,1
APP_003226,good_repeat,2026-01-27 10:49:02,8.7,49.3,588,12,1,0,1,high,60000,postpaid,0,1,1,0,300,3000,90,13182.91,unemployed,Rural,1,0
APP_003227,legitimate,2025-12-06 10:49:02,8.1,72.7,355,14,1,0,1,low,5000,prepaid,0,1,1,0,300,10000,14,30679.64,informal,Rural,0,0
APP_003228,legitimate,2026-01-01 10:49:02,9.0,0.1,366,13,1,1,0,medium,20000,postpaid,1,0,1,1,566,15000,14,26414.6,self_employed,Nakuru,1,0
APP_003229,legitimate,2026-01-28 10:49:02,28.9,3.4,795,9,1,1,1,low,5000,postpaid,0,1,1,1,553,5000,90,8163.35,unemployed,Kisumu,1,0
APP_003230,legitimate,2026-02-12 10:49:02,26.4,13.4,532,18,1,1,1,low,5000,postpaid,1,0,1,0,300,10000,14,68447.32,formal,Kisumu,0,0
APP_003231,legitimate,2025-12-26 10:49:02,25.6,11.2,507,16,1,2,1,low,5000,postpaid,0,1,1,0,300,1000,14,14507.67,unemployed,Kisumu,0,0
APP_003232,legitimate,2025-11-24 10:49:02,9.8,95.6,366,11,1,0,1,low,5000,postpaid,1,1,1,0,300,2000,60,19006.57,unemployed,Mombasa,1,0
APP_003233,legitimate,2026-01-14 10:49:02,7.7,61.1,878,13,1,0,1,high,60000,postpaid,1,0,1,0,300,10000,60,24928.33,self_employed,Nakuru,1,0
APP_003234,legitimate,2026-01-27 10:49:02,44.9,14.4,386,18,1,2,1,low,5000,prepaid,1,1,1,1,477,5000,7,77631.96,formal,Kisumu,1,0
APP_003235,legitimate,2025-12-18 10:49:02,4.7,5.3,892,18,1,1,1,low,5000,prepaid,1,0,1,0,300,20000,7,37487.95,formal,Mombasa,0,0
APP_003236,legitimate,2025-12-25 10:49:02,10.0,33.8,809,18,1,0,1,medium,20000,prepaid,1,1,1,0,300,1000,7,7871.81,unemployed,Kisumu,0,0
APP_003237,legitimate,2025-12-31 10:49:02,6.0,15.8,334,16,1,1,1,medium,20000,postpaid,1,1,1,1,498,2000,7,5298.46,unemployed,Eldoret,1,0
APP_003238,legitimate,2026-02-02 10:49:02,0.2,4.5,713,14,1,1,1,low,5000,prepaid,1,1,1,1,616,15000,30,35329.4,informal,Nairobi,1,0
APP_003239,risky,2025-12-11 10:49:02,27.9,7.0,866,18,1,2,1,medium,20000,postpaid,1,0,1,0,300,20000,30,14210.39,unemployed,Kisumu,1,0
APP_003240,legitimate,2026-01-21 10:49:02,26.0,28.0,310,15,1,0,1,medium,20000,postpaid,0,1,1,0,300,20000,60,25229.21,informal,Rural,0,0
APP_003241,legitimate,2026-01-01 10:49:02,2.9,14.5,808,8,1,2,1,low,5000,prepaid,1,1,1,0,300,2000,14,18057.13,informal,Rural,0,0
APP_003242,legitimate,2025-12-27 10:49:02,38.3,13.1,582,14,1,1,1,medium,20000,postpaid,0,1,1,0,300,3000,90,71147.07,formal,Kisumu,0,0
APP_003243,legitimate,2025-11-19 10:49:02,3.8,20.9,739,17,1,1,1,high,60000,prepaid,1,1,1,0,300,3000,7,21842.81,informal,Eldoret,0,0
APP_003244,legitimate,2025-11-17 10:49:02,12.7,12.2,851,13,1,0,1,high,60000,postpaid,0,1,1,0,300,3000,60,35741.75,self_employed,Nairobi,0,0
APP_003245,legitimate,2025-11-25 10:49:02,1.4,2.5,605,11,1,0,1,low,5000,prepaid,1,1,1,0,300,5000,90,15743.78,self_employed,Rural,0,0
APP_003246,fraudster,2025-12-18 10:49:02,0.7,0.7,118,4,7,6,1,low,5000,prepaid,0,0,1,0,300,1000,7,17927.0,unemployed,Eldoret,0,1
APP_003247,legitimate,2026-01-15 10:49:02,46.8,11.3,804,14,1,1,0,medium,20000,prepaid,0,0,1,1,660,20000,90,6243.79,unemployed,Rural,1,0
APP_003248,legitimate,2026-01-30 10:49:02,21.9,7.2,322,14,1,0,1,medium,20000,postpaid,0,1,1,0,300,15000,90,46056.49,formal,Nakuru,0,0
APP_003249,fraudster,2025-12-20 10:49:02,1.8,0.8,84,0,8,11,1,high,60000,prepaid,0,0,1,0,569,15000,7,9698.18,unemployed,Nakuru,0,1
APP_003250,legitimate,2025-11-18 10:49:02,1.9,26.9,516,13,1,0,1,low,5000,postpaid,1,1,1,1,476,10000,14,19827.38,unemployed,Nairobi,1,0
APP_003251,legitimate,2025-12-03 10:49:02,3.9,23.7,695,13,1,1,1,low,5000,postpaid,0,0,1,0,300,5000,30,15176.3,informal,Rural,0,0
APP_003252,risky,2026-01-12 10:49:02,30.6,17.0,644,15,1,0,1,low,5000,prepaid,0,1,1,0,300,15000,90,10523.59,unemployed,Kisumu,1,1
APP_003253,risky,2025-12-19 10:49:02,12.3,64.0,670,14,1,2,1,low,5000,postpaid,0,1,1,1,529,10000,14,15871.26,unemployed,Nairobi,0,0
APP_003254,fraudster,2026-01-22 10:49:02,0.6,0.1,82,3,6,7,0,high,60000,prepaid,0,0,1,0,469,1000,7,18534.71,informal,Eldoret,0,1
APP_003255,legitimate,2026-02-06 10:49:02,11.9,42.8,849,9,1,0,1,medium,20000,postpaid,1,1,1,0,300,1000,90,43747.63,self_employed,Nakuru,1,0
APP_003256,legitimate,2025-11-23 10:49:02,40.7,12.9,309,15,1,0,1,high,60000,prepaid,0,1,1,0,300,1000,7,63598.46,formal,Mombasa,0,1
APP_003257,fraudster,2026-01-05 10:49:02,0.3,1.3,80,1,4,14,0,medium,20000,postpaid,0,0,1,0,387,3000,60,51062.48,formal,Mombasa,0,1
APP_003258,legitimate,2025-11-17 10:49:02,76.8,2.5,644,8,1,0,1,low,5000,prepaid,1,1,1,0,300,5000,7,37490.07,formal,Kisumu,0,0
APP_003259,legitimate,2025-12-01 10:49:02,42.4,48.8,411,11,1,2,1,low,5000,prepaid,1,1,1,0,300,5000,7,13020.38,unemployed,Eldoret,0,0
APP_003260,legitimate,2025-12-11 10:49:02,4.9,2.0,832,9,1,0,1,medium,20000,prepaid,1,1,1,0,300,15000,60,15110.85,unemployed,Nakuru,0,0
APP_003261,risky,2025-11-25 10:49:02,20.1,0.8,554,17,1,1,1,high,60000,postpaid,1,0,1,0,300,3000,90,12356.65,unemployed,Kisumu,0,0
APP_003262,fraudster,2026-01-22 10:49:02,0.1,0.9,33,6,9,13,0,medium,20000,prepaid,0,0,1,0,300,20000,30,75595.7,formal,Mombasa,0,1
APP_003263,legitimate,2026-01-18 10:49:02,4.3,46.8,637,11,1,1,1,low,5000,postpaid,1,1,1,0,300,5000,7,21993.45,self_employed,Kisumu,1,1
APP_003264,legitimate,2026-01-02 10:49:02,16.9,31.1,449,15,1,0,1,high,60000,postpaid,1,0,1,0,300,1000,14,27652.68,informal,Rural,1,0
APP_003265,risky,2026-02-12 10:49:02,6.8,42.4,822,9,1,1,1,low,5000,prepaid,1,1,1,1,649,5000,90,69952.11,formal,Nakuru,1,1
APP_003266,legitimate,2026-01-08 10:49:02,14.7,20.6,413,12,1,2,1,low,5000,postpaid,1,0,1,1,384,3000,60,58289.91,formal,Rural,1,1
APP_003267,fraudster,2026-01-26 10:49:02,1.2,0.2,93,6,5,9,1,high,60000,postpaid,0,0,1,0,489,15000,7,19696.62,self_employed,Eldoret,0,1
APP_003268,fraudster,2025-12-25 10:49:02,2.3,1.5,116,1,5,9,1,high,60000,postpaid,0,0,1,0,300,20000,7,54354.6,self_employed,Nairobi,0,1
APP_003269,legitimate,2026-02-03 10:49:02,9.7,37.1,337,18,1,2,1,low,5000,postpaid,1,0,1,1,700,10000,90,31492.7,informal,Eldoret,1,0
APP_003270,good_repeat,2026-01-05 10:49:02,1.0,12.2,819,19,1,2,1,low,5000,prepaid,0,0,1,0,300,1000,30,31448.1,formal,Rural,1,0
APP_003271,legitimate,2026-01-21 10:49:02,5.7,175.6,820,16,1,2,1,low,5000,postpaid,1,0,1,1,465,3000,60,31389.64,self_employed,Nairobi,1,0
APP_003272,good_repeat,2025-12-10 10:49:02,20.3,10.0,815,17,1,1,1,medium,20000,postpaid,1,0,1,0,300,1000,14,7997.14,unemployed,Kisumu,1,0
APP_003273,legitimate,2025-12-29 10:49:02,38.7,4.2,484,14,1,1,0,medium,20000,postpaid,0,0,1,0,300,15000,7,78957.05,formal,Kisumu,0,0
APP_003274,legitimate,2026-01-25 10:49:02,7.5,9.8,455,14,1,0,1,high,60000,postpaid,1,0,1,0,300,20000,14,17902.79,self_employed,Nakuru,0,0
APP_003275,legitimate,2026-02-04 10:49:02,34.7,11.5,813,12,1,2,1,high,60000,prepaid,1,0,1,0,300,15000,30,38903.81,informal,Nakuru,0,0
APP_003276,risky,2026-01-22 10:49:02,24.2,23.7,466,11,1,1,1,high,60000,postpaid,1,0,1,0,300,5000,7,22072.31,formal,Mombasa,1,0
